ensayo,condicion,clase_esperada,mano_detectada,clase_predicha,confianza,comando_emitido
14,lateral,3,1,3,99.67079162597656,-1
14,lateral,3,1,3,99.68208074569702,-1
14,lateral,3,1,3,99.64686632156372,-1
14,lateral,3,1,3,99.55677390098572,-1
14,lateral,3,1,3,99.63682889938354,-1
14,lateral,3,1,3,99.59689378738403,-1
14,lateral,3,1,3,99.65559244155884,-1
14,lateral,3,1,3,99.65959191322327,-1
14,lateral,3,1,3,99.56383109092712,-1
14,lateral,3,1,3,99.59009289741516,-1
14,lateral,3,1,3,99.56830739974976,-1
14,lateral,3,1,3,99.44828748703003,-1
14,lateral,3,1,3,99.41184520721436,-1
14,lateral,3,1,3,99.46740865707397,-1
14,lateral,3,1,3,99.56755042076111,-1
14,lateral,3,1,3,99.25509691238403,-1
14,lateral,3,1,3,98.58923554420471,-1
14,lateral,3,1,3,97.43016958236694,-1
14,lateral,3,1,3,98.5365629196167,-1
14,lateral,3,1,3,96.47216796875,-1
14,lateral,3,1,3,97.81140089035034,-1
14,lateral,3,1,3,98.48397374153137,-1
14,lateral,3,1,3,93.02095174789429,-1
14,lateral,3,1,3,96.32121920585632,-1
14,lateral,3,1,3,96.46929502487183,-1
14,lateral,3,1,3,98.09755086898804,-1
14,lateral,3,1,3,97.2819983959198,-1
14,lateral,3,1,3,99.1955578327179,-1
14,lateral,3,1,3,98.61319065093994,-1
14,lateral,3,1,3,99.23561811447144,-1
14,lateral,3,1,3,98.78209233283997,-1
14,lateral,3,1,3,97.53207564353943,-1
14,lateral,3,1,3,98.78848195075989,-1
14,lateral,3,1,3,99.03278946876526,-1
14,lateral,3,1,3,99.01853799819946,-1
14,lateral,3,1,3,98.70678782463074,-1
14,lateral,3,1,3,98.97666573524475,-1
14,lateral,3,1,3,98.88128638267517,-1
14,lateral,3,1,3,99.13819432258606,-1
14,lateral,3,1,3,98.9065170288086,-1
14,lateral,3,1,3,98.91781806945801,-1
14,lateral,3,1,3,99.05012845993042,-1
14,lateral,3,1,3,98.91401529312134,-1
14,lateral,3,1,3,98.99409413337708,-1
14,lateral,3,1,3,98.81269335746765,-1
14,lateral,3,1,3,98.86631369590759,-1
14,lateral,3,1,3,99.06598925590515,-1
14,lateral,3,1,3,99.0699827671051,-1
14,lateral,3,1,3,99.14761185646057,-1
14,lateral,3,1,3,99.06941056251526,-1
14,lateral,3,1,3,99.00872111320496,-1
14,lateral,3,1,3,99.02087450027466,-1
14,lateral,3,1,3,99.18221831321716,-1
14,lateral,3,1,3,99.17802214622498,-1
14,lateral,3,1,3,98.97066354751587,-1
14,lateral,3,1,3,99.34545755386353,-1
14,lateral,3,1,3,98.93004298210144,-1
14,lateral,3,1,3,99.05195236206055,-1
14,lateral,3,1,3,99.0794837474823,-1
14,lateral,3,1,3,99.18966889381409,-1
14,lateral,3,1,3,99.18646216392517,-1
14,lateral,3,1,3,99.25504922866821,-1
14,lateral,3,1,3,99.09623265266418,-1
14,lateral,3,1,3,99.0894079208374,-1
14,lateral,3,1,3,98.88889193534851,-1
15,lateral,4,1,4,82.7574610710144,-1
15,lateral,4,1,4,97.01312184333801,-1
15,lateral,4,1,4,97.62608408927917,-1
15,lateral,4,1,4,99.09945130348206,-1
15,lateral,4,1,4,99.17844533920288,-1
15,lateral,4,1,4,99.43625926971436,-1
15,lateral,4,1,4,99.49058294296265,4
15,lateral,4,1,4,99.11749362945557,-1
15,lateral,4,1,4,99.53756332397461,-1
15,lateral,4,1,4,99.74494576454163,-1
15,lateral,4,1,4,99.73535537719727,-1
15,lateral,4,1,4,99.72969889640808,-1
15,lateral,4,1,4,99.72721934318542,-1
15,lateral,4,1,4,99.51122403144836,-1
15,lateral,4,1,4,99.71919655799866,-1
15,lateral,4,1,4,99.77310299873352,-1
15,lateral,4,1,4,99.75118637084961,-1
15,lateral,4,1,4,99.81802701950073,-1
15,lateral,4,1,4,99.84519481658936,-1
15,lateral,4,1,4,99.81856942176819,-1
15,lateral,4,1,4,99.83086585998535,-1
15,lateral,4,1,4,99.79196190834045,-1
15,lateral,4,1,4,99.84567165374756,-1
15,lateral,4,1,4,99.85371828079224,-1
15,lateral,4,1,4,99.86120462417603,-1
15,lateral,4,1,4,99.86238479614258,-1
15,lateral,4,1,4,99.84567165374756,-1
15,lateral,4,1,4,99.87757802009583,-1
15,lateral,4,1,4,99.7965931892395,-1
15,lateral,4,1,4,99.73178505897522,-1
15,lateral,4,1,4,99.72102046012878,-1
15,lateral,4,1,4,99.76046085357666,-1
15,lateral,4,1,4,99.79655742645264,-1
15,lateral,4,1,4,99.72364902496338,-1
15,lateral,4,1,4,99.65983033180237,-1
15,lateral,4,1,4,99.65918064117432,-1
15,lateral,4,1,4,99.52722191810608,-1
15,lateral,4,1,4,99.71455931663513,-1
15,lateral,4,1,4,99.6766209602356,-1
15,lateral,4,1,4,99.36951994895935,-1
15,lateral,4,1,4,99.46597218513489,-1
15,lateral,4,1,4,99.40654039382935,-1
15,lateral,4,1,4,99.54555034637451,-1
15,lateral,4,1,4,99.57636594772339,-1
15,lateral,4,1,4,99.58046078681946,-1
15,lateral,4,1,4,99.71001744270325,-1
15,lateral,4,1,4,99.72641468048096,-1
15,lateral,4,1,4,99.67923760414124,-1
15,lateral,4,1,4,99.36687350273132,-1
15,lateral,4,1,4,99.69261288642883,-1
15,lateral,4,1,4,99.83344674110413,-1
15,lateral,4,1,4,99.33981895446777,-1
15,lateral,4,1,4,99.67365860939026,-1
15,lateral,4,1,4,99.57744479179382,-1
15,lateral,4,1,4,99.60803389549255,-1
15,lateral,4,1,4,99.66709017753601,-1
15,lateral,4,1,4,99.50385689735413,-1
15,lateral,4,1,4,99.53386783599854,-1
15,lateral,4,1,4,99.3171215057373,-1
15,lateral,4,1,4,99.24079179763794,-1
15,lateral,4,1,4,99.18639659881592,-1
15,lateral,4,1,4,99.30199980735779,-1
15,lateral,4,1,4,99.06963109970093,-1
15,lateral,4,1,4,98.63330721855164,-1
15,lateral,4,1,4,99.18600916862488,-1
15,lateral,4,1,4,99.11221265792847,-1
15,lateral,4,1,4,98.42140674591064,-1
15,lateral,4,1,4,99.1309642791748,-1
15,lateral,4,1,4,99.14221167564392,-1
15,lateral,4,1,4,99.08410310745239,-1
15,lateral,4,1,4,99.24678206443787,-1
15,lateral,4,1,4,99.21116828918457,-1
15,lateral,4,1,4,99.39619898796082,-1
15,lateral,4,1,4,99.45382475852966,-1
15,lateral,4,1,4,99.1905927658081,-1
15,lateral,4,1,4,98.99186491966248,-1
15,lateral,4,1,4,99.03877377510071,-1
15,lateral,4,1,4,99.2533802986145,-1
15,lateral,4,1,4,99.0899920463562,-1
15,lateral,4,1,4,98.77674579620361,-1
15,lateral,4,1,4,99.14163947105408,-1
15,lateral,4,1,4,99.04887676239014,-1
15,lateral,4,1,4,99.05545115470886,-1
15,lateral,4,1,4,99.63086247444153,-1
15,lateral,4,1,4,99.16519522666931,-1
15,lateral,4,1,4,98.93754720687866,-1
15,lateral,4,1,4,99.17071461677551,-1
15,lateral,4,1,4,98.66596460342407,-1
15,lateral,4,1,4,99.51087832450867,-1
15,lateral,4,1,4,99.65479969978333,-1
15,lateral,4,1,4,99.53775405883789,-1
15,lateral,4,1,4,99.46021437644958,-1
15,lateral,4,1,4,99.0621566772461,-1
15,lateral,4,1,4,99.1033136844635,-1
16,baja_luz,0,0,-1,0.0,-1
16,baja_luz,0,1,1,99.70136880874634,-1
16,baja_luz,0,1,1,99.78541731834412,-1
16,baja_luz,0,1,1,99.72490668296814,-1
16,baja_luz,0,1,0,99.74256157875061,-1
16,baja_luz,0,1,0,99.89093542098999,-1
16,baja_luz,0,1,0,91.6564404964447,-1
16,baja_luz,0,1,0,96.56972289085388,-1
16,baja_luz,0,1,0,99.97864365577698,-1
16,baja_luz,0,1,0,99.79815483093262,-1
16,baja_luz,0,1,0,99.9460756778717,-1
16,baja_luz,0,1,0,99.96230602264404,-1
16,baja_luz,0,1,0,99.96469020843506,-1
16,baja_luz,0,1,0,99.93488192558289,-1
16,baja_luz,0,1,0,99.71101880073547,-1
16,baja_luz,0,1,0,99.70895648002625,-1
16,baja_luz,0,1,0,99.8699426651001,-1
16,baja_luz,0,1,0,96.690434217453,-1
16,baja_luz,0,1,0,85.85653305053711,-1
16,baja_luz,0,1,0,96.70122861862183,-1
16,baja_luz,0,1,0,93.59298348426819,-1
16,baja_luz,0,1,0,97.133868932724,-1
16,baja_luz,0,1,0,90.68340063095093,-1
16,baja_luz,0,1,0,93.80388855934143,-1
16,baja_luz,0,1,0,85.5476438999176,-1
16,baja_luz,0,1,0,87.7722978591919,-1
16,baja_luz,0,1,0,99.89097118377686,-1
16,baja_luz,0,1,0,99.66363906860352,-1
16,baja_luz,0,1,0,98.94784092903137,-1
16,baja_luz,0,1,0,99.71629977226257,-1
16,baja_luz,0,1,0,99.98342990875244,-1
16,baja_luz,0,1,0,99.96106028556824,-1
16,baja_luz,0,1,0,99.93602633476257,-1
16,baja_luz,0,1,0,99.86394047737122,-1
16,baja_luz,0,1,0,99.95810389518738,-1
16,baja_luz,0,1,0,99.90792274475098,-1
16,baja_luz,0,1,0,99.89344477653503,-1
16,baja_luz,0,1,0,99.87953901290894,-1
16,baja_luz,0,1,0,99.84039664268494,-1
16,baja_luz,0,1,0,99.89812970161438,-1
16,baja_luz,0,1,0,99.94019269943237,-1
16,baja_luz,0,1,0,99.85498785972595,-1
16,baja_luz,0,1,0,99.8839795589447,-1
16,baja_luz,0,1,0,99.85800981521606,-1
16,baja_luz,0,1,0,99.93082284927368,-1
16,baja_luz,0,1,0,99.96304512023926,-1
16,baja_luz,0,1,0,99.98437166213989,-1
16,baja_luz,0,1,0,99.97336268424988,-1
16,baja_luz,0,1,0,99.969482421875,-1
16,baja_luz,0,1,0,99.98646974563599,-1
16,baja_luz,0,1,0,99.97212290763855,-1
16,baja_luz,0,1,0,99.97972846031189,-1
16,baja_luz,0,1,0,99.9790608882904,-1
16,baja_luz,0,1,0,99.9797523021698,-1
16,baja_luz,0,1,0,99.9775230884552,-1
16,baja_luz,0,1,0,99.9799907207489,-1
16,baja_luz,0,1,0,99.98125433921814,-1
16,baja_luz,0,1,0,99.98393058776855,-1
16,baja_luz,0,1,0,99.98094439506531,-1
16,baja_luz,0,1,0,99.9682068824768,-1
16,baja_luz,0,1,0,99.9687671661377,-1
16,baja_luz,0,1,0,99.9687671661377,-1
16,baja_luz,0,1,0,99.97639060020447,-1
16,baja_luz,0,1,0,99.97386336326599,-1
16,baja_luz,0,1,0,99.9819815158844,-1
16,baja_luz,0,1,0,99.98852014541626,-1
16,baja_luz,0,1,0,99.98446702957153,-1
16,baja_luz,0,1,0,99.9853253364563,-1
16,baja_luz,0,1,0,99.98573064804077,-1
16,baja_luz,0,1,0,99.97811913490295,-1
16,baja_luz,0,1,0,99.98433589935303,-1
16,baja_luz,0,1,0,99.98160004615784,-1
16,baja_luz,0,1,0,99.9870777130127,-1
16,baja_luz,0,1,0,99.99034404754639,-1
16,baja_luz,0,1,0,99.99232292175293,-1
16,baja_luz,0,1,0,99.98992681503296,-1
16,baja_luz,0,1,0,99.98708963394165,-1
16,baja_luz,0,1,0,99.99111890792847,-1
16,baja_luz,0,1,0,99.98700618743896,-1
16,baja_luz,0,1,0,99.9903917312622,-1
16,baja_luz,0,1,0,99.98987913131714,-1
16,baja_luz,0,1,0,99.98540878295898,-1
16,baja_luz,0,1,0,99.97733235359192,-1
16,baja_luz,0,1,0,99.98840093612671,-1
16,baja_luz,0,1,0,99.98620748519897,-1
16,baja_luz,0,1,0,99.98652935028076,-1
16,baja_luz,0,1,0,99.98606443405151,-1
17,baja_luz,1,1,1,90.07272720336914,-1
17,baja_luz,1,1,1,91.8949544429779,-1
17,baja_luz,1,1,1,89.124196767807,-1
17,baja_luz,1,1,1,85.97049713134766,-1
17,baja_luz,1,1,1,87.56624460220337,-1
17,baja_luz,1,1,1,92.45787858963013,-1
17,baja_luz,1,1,1,93.58777403831482,1
17,baja_luz,1,1,1,94.70202922821045,-1
17,baja_luz,1,1,1,94.83126997947693,-1
17,baja_luz,1,1,1,92.96735525131226,-1
17,baja_luz,1,1,1,93.75877380371094,-1
17,baja_luz,1,1,1,93.3420717716217,-1
17,baja_luz,1,1,1,93.4450089931488,-1
17,baja_luz,1,1,1,93.51414442062378,-1
17,baja_luz,1,1,1,92.8916871547699,-1
17,baja_luz,1,1,1,94.43647861480713,-1
17,baja_luz,1,1,1,94.22580003738403,-1
17,baja_luz,1,1,1,94.3682610988617,-1
17,baja_luz,1,1,1,95.41548490524292,-1
17,baja_luz,1,1,1,94.53749656677246,-1
17,baja_luz,1,1,1,95.67863345146179,-1
17,baja_luz,1,1,1,93.90907883644104,-1
17,baja_luz,1,1,1,94.82012987136841,-1
17,baja_luz,1,1,1,94.47386860847473,-1
17,baja_luz,1,1,1,93.67863535881042,-1
17,baja_luz,1,1,1,91.92337393760681,-1
17,baja_luz,1,1,1,91.00514650344849,-1
17,baja_luz,1,1,1,94.30419206619263,-1
17,baja_luz,1,1,1,94.24325227737427,-1
17,baja_luz,1,1,1,91.89660549163818,-1
17,baja_luz,1,1,1,93.10423731803894,-1
17,baja_luz,1,1,1,92.37522482872009,-1
17,baja_luz,1,1,1,90.98841547966003,-1
17,baja_luz,1,1,1,90.36875367164612,-1
17,baja_luz,1,1,1,89.32071924209595,-1
17,baja_luz,1,1,1,92.71402359008789,-1
17,baja_luz,1,1,1,90.46763777732849,-1
17,baja_luz,1,1,1,90.46763777732849,-1
17,baja_luz,1,1,1,93.40930581092834,-1
17,baja_luz,1,1,1,93.33686828613281,-1
17,baja_luz,1,1,1,93.22585463523865,-1
17,baja_luz,1,1,1,91.67653322219849,-1
17,baja_luz,1,1,1,93.20901036262512,-1
17,baja_luz,1,1,1,90.39514660835266,-1
17,baja_luz,1,1,1,91.49102568626404,-1
17,baja_luz,1,1,1,91.97339415550232,-1
17,baja_luz,1,1,1,91.10521078109741,-1
17,baja_luz,1,1,1,93.12822818756104,-1
17,baja_luz,1,1,1,92.16713905334473,-1
17,baja_luz,1,1,1,92.68860816955566,-1
17,baja_luz,1,1,1,91.97551012039185,-1
17,baja_luz,1,1,1,91.69274568557739,-1
17,baja_luz,1,1,1,93.88867020606995,-1
17,baja_luz,1,1,1,92.66357421875,-1
17,baja_luz,1,1,1,91.40573740005493,-1
17,baja_luz,1,1,1,91.65354371070862,-1
17,baja_luz,1,1,1,92.78112649917603,-1
17,baja_luz,1,1,1,91.29999279975891,-1
17,baja_luz,1,1,1,92.39564538002014,-1
17,baja_luz,1,1,1,92.48765110969543,-1
17,baja_luz,1,1,1,91.32683277130127,-1
17,baja_luz,1,1,1,92.63269305229187,-1
17,baja_luz,1,1,1,92.30253100395203,-1
17,baja_luz,1,1,1,92.95372366905212,-1
17,baja_luz,1,1,1,92.34910011291504,-1
17,baja_luz,1,1,1,90.74419140815735,-1
17,baja_luz,1,1,1,92.08523035049438,-1
17,baja_luz,1,1,1,92.53465533256531,-1
17,baja_luz,1,1,1,93.18795204162598,-1
17,baja_luz,1,1,1,93.20803880691528,-1
17,baja_luz,1,1,1,92.41809248924255,-1
17,baja_luz,1,1,1,87.79039978981018,-1
17,baja_luz,1,1,1,91.65027737617493,-1
17,baja_luz,1,1,1,90.41900634765625,-1
17,baja_luz,1,1,1,89.59354758262634,-1
17,baja_luz,1,1,1,90.83780646324158,-1
17,baja_luz,1,1,1,88.69563341140747,-1
17,baja_luz,1,1,1,93.59490275382996,-1
17,baja_luz,1,1,1,88.50032091140747,-1
17,baja_luz,1,1,1,91.52098894119263,-1
17,baja_luz,1,1,1,89.31195735931396,-1
17,baja_luz,1,1,1,92.4934446811676,-1
17,baja_luz,1,1,1,90.00624418258667,-1
17,baja_luz,1,1,1,88.66961002349854,-1
17,baja_luz,1,1,1,90.06276726722717,-1
17,baja_luz,1,1,1,90.53840637207031,-1
17,baja_luz,1,1,1,89.36513662338257,-1
17,baja_luz,1,1,1,90.08718729019165,-1
17,baja_luz,1,1,1,88.68972063064575,-1
17,baja_luz,1,1,1,90.3451919555664,-1
18,baja_luz,2,1,2,97.40075469017029,-1
18,baja_luz,2,1,2,97.9021668434143,-1
18,baja_luz,2,1,2,97.21751809120178,-1
18,baja_luz,2,1,2,97.72993326187134,-1
18,baja_luz,2,1,2,97.21455574035645,-1
18,baja_luz,2,1,2,97.21455574035645,-1
18,baja_luz,2,1,2,97.21455574035645,2
18,baja_luz,2,1,2,98.0380117893219,-1
18,baja_luz,2,1,2,97.42351770401001,-1
18,baja_luz,2,1,2,98.06162118911743,-1
18,baja_luz,2,1,2,97.66920804977417,-1
18,baja_luz,2,1,2,97.2775936126709,-1
18,baja_luz,2,1,2,97.698575258255,-1
18,baja_luz,2,1,2,97.5659728050232,-1
18,baja_luz,2,1,2,97.63562679290771,-1
18,baja_luz,2,1,2,97.32697606086731,-1
18,baja_luz,2,1,2,96.2562084197998,-1
18,baja_luz,2,1,2,96.26388549804688,-1
18,baja_luz,2,1,2,96.22016549110413,-1
18,baja_luz,2,1,2,96.3391125202179,-1
18,baja_luz,2,1,2,96.93464636802673,-1
18,baja_luz,2,1,2,95.75201272964478,-1
18,baja_luz,2,1,2,96.59298062324524,-1
18,baja_luz,2,1,2,96.45738005638123,-1
18,baja_luz,2,1,2,96.97095155715942,-1
18,baja_luz,2,1,2,96.12612724304199,-1
18,baja_luz,2,1,2,97.14568853378296,-1
18,baja_luz,2,1,2,96.98576331138611,-1
18,baja_luz,2,1,2,96.77935242652893,-1
18,baja_luz,2,1,2,97.39242196083069,-1
18,baja_luz,2,1,2,96.61054015159607,-1
18,baja_luz,2,1,2,96.7396080493927,-1
18,baja_luz,2,1,2,97.3538339138031,-1
18,baja_luz,2,1,2,97.72318601608276,-1
18,baja_luz,2,1,2,97.13714122772217,-1
18,baja_luz,2,1,2,97.48586416244507,-1
18,baja_luz,2,1,2,97.53843545913696,-1
18,baja_luz,2,1,2,97.06422686576843,-1
18,baja_luz,2,1,2,96.56181931495667,-1
18,baja_luz,2,1,2,96.52197360992432,-1
18,baja_luz,2,1,2,95.86811661720276,-1
18,baja_luz,2,1,2,96.24795317649841,-1
18,baja_luz,2,1,2,96.36420607566833,-1
18,baja_luz,2,1,2,96.73098921775818,-1
18,baja_luz,2,1,2,96.37868404388428,-1
18,baja_luz,2,1,2,96.52260541915894,-1
18,baja_luz,2,1,2,96.52622938156128,-1
18,baja_luz,2,1,2,96.02222442626953,-1
18,baja_luz,2,1,2,96.9797432422638,-1
18,baja_luz,2,1,2,97.31205701828003,-1
18,baja_luz,2,1,2,97.56100177764893,-1
18,baja_luz,2,1,2,96.60033583641052,-1
18,baja_luz,2,1,2,97.4777102470398,-1
18,baja_luz,2,1,2,97.70810008049011,-1
18,baja_luz,2,1,2,97.70810008049011,-1
18,baja_luz,2,1,2,97.78349995613098,-1
18,baja_luz,2,1,2,97.9472279548645,-1
18,baja_luz,2,1,2,97.69365191459656,-1
18,baja_luz,2,1,2,96.98638916015625,-1
18,baja_luz,2,1,2,97.82444834709167,-1
18,baja_luz,2,1,2,97.3438024520874,-1
18,baja_luz,2,1,2,96.06510996818542,-1
18,baja_luz,2,1,2,97.54947423934937,-1
18,baja_luz,2,1,2,97.73641228675842,-1
18,baja_luz,2,1,2,97.54947423934937,-1
18,baja_luz,2,1,2,96.80691957473755,-1
18,baja_luz,2,1,2,96.67212963104248,-1
18,baja_luz,2,1,2,96.52127623558044,-1
18,baja_luz,2,1,2,96.98064923286438,-1
18,baja_luz,2,1,2,97.50873446464539,-1
18,baja_luz,2,1,2,96.48776650428772,-1
18,baja_luz,2,1,2,97.46984839439392,-1
18,baja_luz,2,1,2,97.27146029472351,-1
18,baja_luz,2,1,2,97.05026745796204,-1
18,baja_luz,2,1,2,97.69768118858337,-1
18,baja_luz,2,1,2,97.49301671981812,-1
18,baja_luz,2,1,2,97.2857654094696,-1
18,baja_luz,2,1,2,97.47939705848694,-1
18,baja_luz,2,1,2,97.355055809021,-1
18,baja_luz,2,1,2,97.2521185874939,-1
18,baja_luz,2,1,2,97.57902026176453,-1
18,baja_luz,2,1,2,97.57902026176453,-1
18,baja_luz,2,1,2,97.57902026176453,-1
18,baja_luz,2,1,2,97.44093418121338,-1
18,baja_luz,2,1,2,97.2806990146637,-1
18,baja_luz,2,1,2,97.10769057273865,-1
18,baja_luz,2,1,2,97.00405597686768,-1
18,baja_luz,2,1,2,97.02695608139038,-1
18,baja_luz,2,1,2,97.47340679168701,-1
18,baja_luz,2,1,2,97.01091051101685,-1
18,baja_luz,2,1,2,97.01091051101685,-1
18,baja_luz,2,1,2,97.01091051101685,-1
18,baja_luz,2,1,2,97.55300283432007,-1
19,baja_luz,3,1,3,98.98102283477783,-1
19,baja_luz,3,1,3,99.13411736488342,-1
19,baja_luz,3,1,3,99.20927882194519,-1
19,baja_luz,3,1,3,98.83511662483215,-1
19,baja_luz,3,1,3,98.89432191848755,-1
19,baja_luz,3,1,3,98.71403574943542,-1
19,baja_luz,3,1,3,98.6006498336792,3
19,baja_luz,3,1,3,98.85890483856201,-1
19,baja_luz,3,1,3,98.3109712600708,-1
19,baja_luz,3,1,3,98.490309715271,-1
19,baja_luz,3,1,3,98.2862114906311,-1
19,baja_luz,3,1,3,97.85738587379456,-1
19,baja_luz,3,1,3,99.12428855895996,-1
19,baja_luz,3,1,3,99.0776777267456,-1
19,baja_luz,3,1,3,99.07429814338684,-1
19,baja_luz,3,1,3,98.74070286750793,-1
19,baja_luz,3,1,3,99.36256408691406,-1
19,baja_luz,3,1,3,99.41595792770386,-1
19,baja_luz,3,1,3,99.44974780082703,-1
19,baja_luz,3,1,3,99.48369264602661,-1
19,baja_luz,3,1,3,99.5378851890564,-1
19,baja_luz,3,1,3,99.59328770637512,-1
19,baja_luz,3,1,3,99.61511492729187,-1
19,baja_luz,3,1,3,99.64446425437927,-1
19,baja_luz,3,1,3,99.56033229827881,-1
19,baja_luz,3,1,3,99.55398440361023,-1
19,baja_luz,3,1,3,99.58336353302002,-1
19,baja_luz,3,1,3,99.58336353302002,-1
19,baja_luz,3,1,3,99.73006844520569,-1
19,baja_luz,3,1,3,99.69754219055176,-1
19,baja_luz,3,1,3,99.5707094669342,-1
19,baja_luz,3,1,3,99.46659803390503,-1
19,baja_luz,3,1,3,99.42575693130493,-1
19,baja_luz,3,1,3,99.43037629127502,-1
19,baja_luz,3,1,3,99.49187636375427,-1
19,baja_luz,3,1,3,99.49187636375427,-1
19,baja_luz,3,1,3,99.41404461860657,-1
19,baja_luz,3,1,3,99.41404461860657,-1
19,baja_luz,3,1,3,99.57987666130066,-1
19,baja_luz,3,1,3,99.5831310749054,-1
19,baja_luz,3,1,3,99.61037635803223,-1
19,baja_luz,3,1,3,99.77964162826538,-1
19,baja_luz,3,1,3,99.73188042640686,-1
19,baja_luz,3,1,3,99.68761205673218,-1
19,baja_luz,3,1,3,99.68761205673218,-1
19,baja_luz,3,1,3,99.68685507774353,-1
19,baja_luz,3,1,3,99.68685507774353,-1
19,baja_luz,3,1,3,99.58629608154297,-1
19,baja_luz,3,1,3,99.50762391090393,-1
19,baja_luz,3,1,3,99.51253533363342,-1
19,baja_luz,3,1,3,99.6638298034668,-1
19,baja_luz,3,1,3,99.62407350540161,-1
19,baja_luz,3,1,3,99.65236783027649,-1
19,baja_luz,3,1,3,99.65236783027649,-1
19,baja_luz,3,1,3,99.61262345314026,-1
19,baja_luz,3,1,3,99.5473325252533,-1
19,baja_luz,3,1,3,99.56165552139282,-1
19,baja_luz,3,1,3,99.56165552139282,-1
19,baja_luz,3,1,3,99.74397420883179,-1
19,baja_luz,3,1,3,99.52999353408813,-1
19,baja_luz,3,1,3,99.53243136405945,-1
19,baja_luz,3,1,3,99.53243136405945,-1
19,baja_luz,3,1,3,99.53243136405945,-1
19,baja_luz,3,1,3,99.66224431991577,-1
19,baja_luz,3,1,3,99.66224431991577,-1
19,baja_luz,3,1,3,99.66224431991577,-1
19,baja_luz,3,1,3,99.66224431991577,-1
19,baja_luz,3,1,3,99.53601956367493,-1
19,baja_luz,3,1,3,99.57839846611023,-1
19,baja_luz,3,1,3,99.66909885406494,-1
19,baja_luz,3,1,3,99.64661598205566,-1
19,baja_luz,3,1,3,99.5934009552002,-1
19,baja_luz,3,1,3,99.62273836135864,-1
19,baja_luz,3,1,3,99.66367483139038,-1
19,baja_luz,3,1,3,99.63610768318176,-1
19,baja_luz,3,1,3,99.66367483139038,-1
19,baja_luz,3,1,3,99.63032007217407,-1
19,baja_luz,3,1,3,99.45881366729736,-1
19,baja_luz,3,1,3,99.60474371910095,-1
19,baja_luz,3,1,3,99.58211183547974,-1
19,baja_luz,3,1,3,99.19655323028564,-1
19,baja_luz,3,1,3,99.59059953689575,-1
19,baja_luz,3,1,3,99.54307079315186,-1
19,baja_luz,3,1,3,99.58451390266418,-1
19,baja_luz,3,1,3,99.58451390266418,-1
19,baja_luz,3,1,3,99.57175850868225,-1
19,baja_luz,3,1,3,99.57175850868225,-1
19,baja_luz,3,1,3,99.5553195476532,-1
19,baja_luz,3,1,3,99.54186677932739,-1
19,baja_luz,3,1,3,99.54186677932739,-1
19,baja_luz,3,1,3,99.41999912261963,-1
19,baja_luz,3,1,3,99.41174983978271,-1
19,baja_luz,3,1,3,99.41174983978271,-1
19,baja_luz,3,1,3,99.62818026542664,-1
19,baja_luz,3,1,3,99.565988779068,-1
19,baja_luz,3,1,3,99.60291385650635,-1
19,baja_luz,3,1,3,99.60291385650635,-1
19,baja_luz,3,1,3,99.53372478485107,-1
20,baja_luz,4,1,3,99.70358610153198,-1
20,baja_luz,4,1,3,98.31238985061646,-1
20,baja_luz,4,1,3,99.13231134414673,-1
20,baja_luz,4,1,3,88.03094029426575,-1
20,baja_luz,4,1,3,91.6576623916626,-1
20,baja_luz,4,1,3,87.58056163787842,-1
20,baja_luz,4,1,3,86.09281778335571,3
20,baja_luz,4,1,3,90.55052399635315,-1
20,baja_luz,4,1,3,82.65798687934875,-1
20,baja_luz,4,1,3,80.27966618537903,-1
20,baja_luz,4,1,3,81.50432705879211,-1
20,baja_luz,4,1,4,50.89278221130371,-1
20,baja_luz,4,1,4,50.88011622428894,-1
20,baja_luz,4,1,3,67.04387664794922,-1
20,baja_luz,4,1,3,55.93898296356201,-1
20,baja_luz,4,1,3,60.29132008552551,-1
20,baja_luz,4,1,3,66.32273197174072,-1
20,baja_luz,4,1,3,66.75386428833008,-1
20,baja_luz,4,1,3,86.16049289703369,-1
20,baja_luz,4,1,3,82.90618062019348,-1
20,baja_luz,4,1,3,67.50162839889526,-1
20,baja_luz,4,1,3,94.56861615180969,-1
20,baja_luz,4,1,3,92.10256934165955,-1
20,baja_luz,4,1,3,82.13456869125366,-1
20,baja_luz,4,1,3,68.92542839050293,-1
20,baja_luz,4,1,3,65.3956651687622,-1
20,baja_luz,4,1,3,63.20909857749939,-1
20,baja_luz,4,1,3,55.9461236000061,-1
20,baja_luz,4,1,3,79.10491824150085,-1
20,baja_luz,4,1,3,94.52095627784729,-1
20,baja_luz,4,1,3,95.51357626914978,-1
20,baja_luz,4,1,3,93.21851134300232,-1
20,baja_luz,4,1,3,93.21851134300232,-1
20,baja_luz,4,1,3,97.07671999931335,-1
20,baja_luz,4,1,3,95.61652541160583,-1
20,baja_luz,4,1,3,95.61652541160583,-1
20,baja_luz,4,1,3,95.61652541160583,-1
20,baja_luz,4,1,3,92.83278584480286,-1
20,baja_luz,4,1,3,94.2484438419342,-1
20,baja_luz,4,1,3,94.2484438419342,-1
20,baja_luz,4,1,3,94.2484438419342,-1
20,baja_luz,4,1,3,93.95251870155334,-1
20,baja_luz,4,1,3,94.75604891777039,-1
20,baja_luz,4,1,3,93.3392345905304,-1
